bus,timestamp,demand_MW
DE0,2021-01-31 09:00:00,3538.4936650594077
DE0,2021-01-31 12:00:00,3330.474922180176
DE0,2021-01-31 15:00:00,3570.5254440307617
DE0,2021-01-31 18:00:00,3512.4033177693686
DE0,2021-01-31 21:00:00,3272.355644226074
DE0,2021-02-01 00:00:00,2990.999455769857
DE0,2021-02-01 03:00:00,3395.876764933268
DE0,2021-02-01 06:00:00,4298.938662211101
DE0,2021-02-01 09:00:00,4437.886617024739
DE0,2021-02-01 12:00:00,4315.529897054036
DE0,2021-02-01 15:00:00,4331.021413167317
DE0,2021-02-01 18:00:00,4083.013242085775
DE0,2021-02-01 21:00:00,3494.3137995402017
DE0,2021-02-02 00:00:00,3112.8936182657876
DE0,2021-02-02 03:00:00,3438.8222300211587
DE0,2021-02-02 06:00:00,4276.8335698445635
DE0,2021-02-02 09:00:00,4470.512921651204
DE0,2021-02-02 12:00:00,4359.937461853027
DE0,2021-02-02 15:00:00,4357.618649800618
DE0,2021-02-02 18:00:00,4101.003303527832
DE0,2021-02-02 21:00:00,3456.2675959269204
DE0,2021-02-03 00:00:00,3101.3261845906577
DE0,2021-02-03 03:00:00,3461.887250264486
DE0,2021-02-03 06:00:00,4333.540199279785
DE0,2021-02-03 09:00:00,4521.240954081218
DE0,2021-02-03 12:00:00,4418.204973856608
DE0,2021-02-03 15:00:00,4443.905367533366
DE0,2021-02-03 18:00:00,4210.902829488118
DE0,2021-02-03 21:00:00,3560.909840901693
DE0,2021-02-04 00:00:00,3170.922551472982
DE0,2021-02-04 03:00:00,3489.781290690104
DE0,2021-02-04 06:00:00,4287.989512125651
DE0,2021-02-04 09:00:00,4350.397448221843
DE0,2021-02-04 12:00:00,4127.428708394368
DE0,2021-02-04 15:00:00,4177.88431040446
DE0,2021-02-04 18:00:00,3995.4960276285806
DE0,2021-02-04 21:00:00,3397.3504486083984
DE0,2021-02-05 00:00:00,3084.636917114258
DE0,2021-02-05 03:00:00,3411.75838470459
DE0,2021-02-05 06:00:00,4196.88276163737
DE0,2021-02-05 09:00:00,4345.942151387532
DE0,2021-02-05 12:00:00,4157.438219706218
DE0,2021-02-05 15:00:00,4190.1904703776045
DE0,2021-02-05 18:00:00,3946.999153137207
DE0,2021-02-05 21:00:00,3382.2621866861978
DE0,2021-02-06 00:00:00,2995.253372192383
DE0,2021-02-06 03:00:00,3031.7046432495117
DE0,2021-02-06 06:00:00,3433.9823888142905
DE0,2021-02-06 09:00:00,3814.576700846354
DE0,2021-02-06 12:00:00,3683.279841105143
DE0,2021-02-06 15:00:00,3833.7097549438477
DE0,2021-02-06 18:00:00,3657.210736592611
DE0,2021-02-06 21:00:00,3264.2442576090493
DE0,2021-02-07 00:00:00,2943.457229614258
DE0,2021-02-07 03:00:00,2890.7593841552734
DE0,2021-02-07 06:00:00,3197.207145690918
DE0,2021-02-07 09:00:00,3716.0875396728516
DE0,2021-02-07 12:00:00,3614.9258473714194
DE0,2021-02-07 15:00:00,3747.431973775228
DE0,2021-02-07 18:00:00,3661.3767751057944
DE0,2021-02-07 21:00:00,3421.1853103637695
DE0,2021-02-08 00:00:00,3199.6851641595395
DE0,2021-02-08 03:00:00,3507.7414541535504
DE0,2021-02-08 06:00:00,4308.500479819291
DE0,2021-02-08 09:00:00,4506.414311388266
DE0,2021-02-08 12:00:00,4385.567706828419
DE0,2021-02-08 15:00:00,4367.257455824117
DE0,2021-02-08 18:00:00,4158.571744945627
DE0,2021-02-08 21:00:00,3676.6019620473576
DE0,2021-02-09 00:00:00,3403.511270245308
DE0,2021-02-09 03:00:00,3620.2232621295834
DE0,2021-02-09 06:00:00,4365.251060917429
DE0,2021-02-09 09:00:00,4564.164557995356
DE0,2021-02-09 12:00:00,4461.0346373880875
DE0,2021-02-09 15:00:00,4423.418878538707
DE0,2021-02-09 18:00:00,4260.1503153398935
DE0,2021-02-09 21:00:00,3768.394892242523
DE0,2021-02-10 00:00:00,3448.094929147172
DE0,2021-02-10 03:00:00,3681.69302191933
DE0,2021-02-10 06:00:00,4442.17004645913
DE0,2021-02-10 09:00:00,4578.825233325795
DE0,2021-02-10 12:00:00,4450.3811909373035
DE0,2021-02-10 15:00:00,4428.071225828647
DE0,2021-02-10 18:00:00,4281.410466339092
DE0,2021-02-10 21:00:00,3815.4994576666395
DE0,2021-02-11 00:00:00,3508.1673916175732
DE0,2021-02-11 03:00:00,3725.961911933114
DE0,2021-02-11 06:00:00,4417.286270810107
DE0,2021-02-11 09:00:00,4505.868037322432
DE0,2021-02-11 12:00:00,4321.116484987512
DE0,2021-02-11 15:00:00,4368.789868803363
DE0,2021-02-11 18:00:00,4279.403670644387
DE0,2021-02-11 21:00:00,3804.74476214331
DE0,2021-02-12 00:00:00,3491.957870999232
DE0,2021-02-12 03:00:00,3719.525306494364
DE0,2021-02-12 06:00:00,4395.891705530036
DE0,2021-02-12 09:00:00,4414.098002142683
DE0,2021-02-12 12:00:00,4224.005899395817
DE0,2021-02-12 15:00:00,4305.112368227381
DE0,2021-02-12 18:00:00,4188.536310273713
DE0,2021-02-12 21:00:00,3711.945503338424
DE0,2021-02-13 00:00:00,3367.2620983335464
DE0,2021-02-13 03:00:00,3268.232439524152
DE0,2021-02-13 06:00:00,3580.529417417149
DE0,2021-02-13 09:00:00,3791.0605066168946
DE0,2021-02-13 12:00:00,3557.842310785419
DE0,2021-02-13 15:00:00,3779.936585133807
DE0,2021-02-13 18:00:00,3766.5549746579877
DE0,2021-02-13 21:00:00,3460.1361542019213
DE0,2021-02-14 00:00:00,3178.9359677822617
DE0,2021-02-14 03:00:00,3048.4751099986643
DE0,2021-02-14 06:00:00,3302.1675616284288
DE0,2021-02-14 09:00:00,3596.760029504834
DE0,2021-02-14 12:00:00,3374.199137708797
DE0,2021-02-14 15:00:00,3653.3058580252878
DE0,2021-02-14 18:00:00,3735.779615173496
DE0,2021-02-14 21:00:00,3509.4829281816515
DE1,2021-01-18 00:00:00,6913.30041630567
DE1,2021-01-18 03:00:00,7737.904493255471
DE1,2021-01-18 06:00:00,9893.62682873062
DE1,2021-01-18 09:00:00,10396.621114420715
DE1,2021-01-18 12:00:00,10212.82796091595
DE1,2021-01-18 15:00:00,10364.143620025965
DE1,2021-01-18 18:00:00,9613.053878048315
DE1,2021-01-18 21:00:00,8254.418653993003
DE1,2021-01-19 00:00:00,7495.9382943149785
DE1,2021-01-19 03:00:00,8270.177247804151
DE1,2021-01-19 06:00:00,10198.475666380697
DE1,2021-01-19 09:00:00,10690.435468468513
DE1,2021-01-19 12:00:00,10389.969132199432
DE1,2021-01-19 15:00:00,10280.938770077892
DE1,2021-01-19 18:00:00,9575.828078553008
DE1,2021-01-19 21:00:00,8338.044034201359
DE1,2021-01-20 00:00:00,7549.676416104387
DE1,2021-01-20 03:00:00,8317.026507861276
DE1,2021-01-20 06:00:00,10166.067761102988
DE1,2021-01-20 09:00:00,10434.660438345574
DE1,2021-01-20 12:00:00,10081.481958908407
DE1,2021-01-20 15:00:00,10200.891814350118
DE1,2021-01-20 18:00:00,9717.619591370893
DE1,2021-01-20 21:00:00,8404.790597113435
DE1,2021-01-21 00:00:00,7622.1826305895565
DE1,2021-01-21 03:00:00,8402.463278960637
DE1,2021-01-21 06:00:00,10253.833463347926
DE1,2021-01-21 09:00:00,10424.79675707343
DE1,2021-01-21 12:00:00,10021.227576718707
DE1,2021-01-21 15:00:00,10204.868763260922
DE1,2021-01-21 18:00:00,9542.381060284206
DE1,2021-01-21 21:00:00,8258.244672865185
DE1,2021-01-22 00:00:00,7556.01985584977
DE1,2021-01-22 03:00:00,8320.835820736818
DE1,2021-01-22 06:00:00,9989.980795814461
DE1,2021-01-22 09:00:00,10078.795865076016
DE1,2021-01-22 12:00:00,9605.607266455752
DE1,2021-01-22 15:00:00,9765.14112377562
DE1,2021-01-22 18:00:00,9134.522586488369
DE1,2021-01-22 21:00:00,7806.4145181302565
DE1,2021-01-23 00:00:00,6937.37940294061
DE1,2021-01-23 03:00:00,6796.396806001477
DE1,2021-01-23 06:00:00,7730.878527136961
DE1,2021-01-23 09:00:00,8582.37200021186
DE1,2021-01-23 12:00:00,8165.645983398785
DE1,2021-01-23 15:00:00,8431.061180080183
DE1,2021-01-23 18:00:00,7958.041139205341
DE1,2021-01-23 21:00:00,6975.451217148591
DE1,2021-01-24 00:00:00,6244.217877137562
DE1,2021-01-24 03:00:00,6221.3580826161315
DE1,2021-01-24 06:00:00,6824.449976416743
DE1,2021-01-24 09:00:00,7961.37404314218
DE1,2021-01-24 12:00:00,7677.9435605378085
DE1,2021-01-24 15:00:00,8123.369097015518
DE1,2021-01-24 18:00:00,7845.993904517908
DE1,2021-01-24 21:00:00,7333.911326227369
DE1,2021-01-25 00:00:00,6786.491060892741
DE1,2021-01-25 03:00:00,7613.044347127278
DE1,2021-01-25 06:00:00,9710.514706929525
DE1,2021-01-25 09:00:00,10085.347849527994
DE1,2021-01-25 12:00:00,9816.714378356934
DE1,2021-01-25 15:00:00,9929.795193990072
DE1,2021-01-25 18:00:00,9449.911628723145
DE1,2021-01-25 21:00:00,8324.614384969076
DE1,2021-01-26 00:00:00,7577.832700093587
DE1,2021-01-26 03:00:00,8230.232282002768
DE1,2021-01-26 06:00:00,9994.69994354248
DE1,2021-01-26 09:00:00,10354.03855641683
DE1,2021-01-26 12:00:00,10022.090876261393
DE1,2021-01-26 15:00:00,10152.50927480062
DE1,2021-01-26 18:00:00,9619.170003255209
DE1,2021-01-26 21:00:00,8345.533279418945
DE1,2021-01-27 00:00:00,7571.040735880534
DE1,2021-01-27 03:00:00,8270.096013387045
DE1,2021-01-27 06:00:00,10136.343518575033
DE1,2021-01-27 09:00:00,10502.593823750814
DE1,2021-01-27 12:00:00,10117.363090515137
DE1,2021-01-27 15:00:00,10093.275927225748
DE1,2021-01-27 18:00:00,9475.357279459635
DE1,2021-01-27 21:00:00,8262.406880696615
DE1,2021-01-28 00:00:00,7394.925323486328
DE1,2021-01-28 03:00:00,8147.936485290527
DE1,2021-01-28 06:00:00,9980.788144429525
DE1,2021-01-28 09:00:00,10449.105949401855
DE1,2021-01-28 12:00:00,10085.22745513916
DE1,2021-01-28 15:00:00,10111.123235066732
DE1,2021-01-28 18:00:00,9423.957196553549
DE1,2021-01-28 21:00:00,8109.162551879883
DE1,2021-01-29 00:00:00,7268.694356282552
DE1,2021-01-29 03:00:00,7999.602549235026
DE1,2021-01-29 06:00:00,9856.48836771647
DE1,2021-01-29 09:00:00,10221.3410059611
DE1,2021-01-29 12:00:00,9781.631546020508
DE1,2021-01-29 15:00:00,9747.394732157389
DE1,2021-01-29 18:00:00,9130.595054626465
DE1,2021-01-29 21:00:00,7896.582308451335
DE1,2021-01-30 00:00:00,7029.163655598958
DE1,2021-01-30 03:00:00,6893.849225362142
DE1,2021-01-30 06:00:00,7638.709238688151
DE1,2021-01-30 09:00:00,8437.43423461914
DE1,2021-01-30 12:00:00,8137.943397521973
DE1,2021-01-30 15:00:00,8535.295188903809
DE1,2021-01-30 18:00:00,8172.001637776692
DE1,2021-01-30 21:00:00,7362.955210367839
DE1,2021-01-31 00:00:00,6648.71706644694
DE1,2021-01-31 03:00:00,6472.041117350261
DE1,2021-01-31 06:00:00,7199.531412760417
DE1,2021-01-31 09:00:00,8137.632448832194
DE1,2021-01-31 12:00:00,7659.242398579915
DE1,2021-01-31 15:00:00,8211.29736328125
DE1,2021-01-31 18:00:00,8077.631304423015
DE1,2021-01-31 21:00:00,7525.582921346028
DE1,2021-02-01 00:00:00,6878.535463968913
DE1,2021-02-01 03:00:00,7809.649960835774
DE1,2021-02-01 06:00:00,9886.46191660563
DE1,2021-02-01 09:00:00,10206.006744384766
DE1,2021-02-01 12:00:00,9924.617482503256
DE1,2021-02-01 15:00:00,9960.244003295898
DE1,2021-02-01 18:00:00,9389.888488769531
DE1,2021-02-01 21:00:00,8036.030039469401
DE1,2021-02-02 00:00:00,7158.860944112142
DE1,2021-02-02 03:00:00,7908.413617451985
DE1,2021-02-02 06:00:00,9835.625796000162
DE1,2021-02-02 09:00:00,10281.03889211019
DE1,2021-02-02 12:00:00,10026.743555704752
DE1,2021-02-02 15:00:00,10021.410870869955
DE1,2021-02-02 18:00:00,9431.261065165201
DE1,2021-02-02 21:00:00,7948.5334879557295
DE1,2021-02-03 00:00:00,7132.258771260579
DE1,2021-02-03 03:00:00,7961.45723215739
DE1,2021-02-03 06:00:00,9966.036598205566
DE1,2021-02-03 09:00:00,10397.700439453125
DE1,2021-02-03 12:00:00,10160.74397277832
DE1,2021-02-03 15:00:00,10219.848289489746
DE1,2021-02-03 18:00:00,9684.001937866211
DE1,2021-02-03 21:00:00,8189.183921813965
DE1,2021-02-04 00:00:00,7292.312708536784
DE1,2021-02-04 03:00:00,8025.606417338054
DE1,2021-02-04 06:00:00,9861.28158823649
DE1,2021-02-04 09:00:00,10004.803967793783
DE1,2021-02-04 12:00:00,9492.032747904459
DE1,2021-02-04 15:00:00,9608.067776997885
DE1,2021-02-04 18:00:00,9188.621213277182
DE1,2021-02-04 21:00:00,7813.039080301921
DE1,2021-02-05 00:00:00,7093.877718607585
DE1,2021-02-05 03:00:00,7846.173650105794
DE1,2021-02-05 06:00:00,9651.759368896484
DE1,2021-02-05 09:00:00,9994.557902018229
DE1,2021-02-05 12:00:00,9561.04696146647
DE1,2021-02-05 15:00:00,9636.368764241537
DE1,2021-02-05 18:00:00,9077.0908203125
DE1,2021-02-05 21:00:00,7778.339909871419
DE1,2021-02-06 00:00:00,6888.318382263184
DE1,2021-02-06 03:00:00,6972.147003173828
DE1,2021-02-06 06:00:00,7897.283167521159
DE1,2021-02-06 09:00:00,8772.55295308431
DE1,2021-02-06 12:00:00,8470.603698730469
DE1,2021-02-06 15:00:00,8816.55411529541
DE1,2021-02-06 18:00:00,8410.651402791342
DE1,2021-02-06 21:00:00,7506.9287668863935
DE1,2021-02-07 00:00:00,6769.200472513835
DE1,2021-02-07 03:00:00,6648.008847554524
DE1,2021-02-07 06:00:00,7352.760533650716
DE1,2021-02-07 09:00:00,8546.053059895834
DE1,2021-02-07 12:00:00,8313.40695699056
DE1,2021-02-07 15:00:00,8618.137227376303
DE1,2021-02-07 18:00:00,8420.232241312662
DE1,2021-02-07 21:00:00,7867.853185017903
DE1,2021-02-08 00:00:00,7358.459348119736
DE1,2021-02-08 03:00:00,8066.910202048966
DE1,2021-02-08 06:00:00,9908.4516149364
DE1,2021-02-08 09:00:00,10363.602921803635
DE1,2021-02-08 12:00:00,10085.686570228616
DE1,2021-02-08 15:00:00,10043.57766552192
DE1,2021-02-08 18:00:00,9563.653785124707
DE1,2021-02-08 21:00:00,8455.246278597238
DE1,2021-02-09 00:00:00,7827.2073776189545
DE1,2021-02-09 03:00:00,8325.589656098333
DE1,2021-02-09 06:00:00,10038.963469249575
DE1,2021-02-09 09:00:00,10496.4137516822
DE1,2021-02-09 12:00:00,10259.24125206762
DE1,2021-02-09 15:00:00,10172.734605900592
DE1,2021-02-09 18:00:00,9797.258575139309
DE1,2021-02-09 21:00:00,8666.346593356906
DE1,2021-02-10 00:00:00,7929.738415764383
DE1,2021-02-10 03:00:00,8466.954417112358
DE1,2021-02-10 06:00:00,10215.857506996534
DE1,2021-02-10 09:00:00,10530.129563676272
DE1,2021-02-10 12:00:00,10234.741043889779
DE1,2021-02-10 15:00:00,10183.433817432346
DE1,2021-02-10 18:00:00,9846.151497047638
DE1,2021-02-10 21:00:00,8774.67507319197
DE1,2021-02-11 00:00:00,8067.8897495209985
DE1,2021-02-11 03:00:00,8568.761567141251
DE1,2021-02-11 06:00:00,10158.631173108412
DE1,2021-02-11 09:00:00,10362.346630856204
DE1,2021-02-11 12:00:00,9937.465207337891
DE1,2021-02-11 15:00:00,10047.10182431686
DE1,2021-02-11 18:00:00,9841.536379065132
DE1,2021-02-11 21:00:00,8749.942017985079
DE1,2021-02-12 00:00:00,8030.611988615449
DE1,2021-02-12 03:00:00,8553.95901719307
DE1,2021-02-12 06:00:00,10109.42913265533
DE1,2021-02-12 09:00:00,10151.2989687894
DE1,2021-02-12 12:00:00,9714.135642181662
DE1,2021-02-12 15:00:00,9900.659822889098
DE1,2021-02-12 18:00:00,9632.564638705115
DE1,2021-02-12 21:00:00,8536.527404228615
DE1,2021-02-13 00:00:00,7743.843532668364
DE1,2021-02-13 03:00:00,7516.1005888407935
DE1,2021-02-13 06:00:00,8234.303942754173
DE1,2021-02-13 09:00:00,8718.471722367147
DE1,2021-02-13 12:00:00,8182.129387036629
DE1,2021-02-13 15:00:00,8692.889541675793
DE1,2021-02-13 18:00:00,8662.115252442072
DE1,2021-02-13 21:00:00,7957.430160583347
DE1,2021-02-14 00:00:00,7310.741491451029
DE1,2021-02-14 03:00:00,7010.714810928042
DE1,2021-02-14 06:00:00,7594.1427097578335
DE1,2021-02-14 09:00:00,8271.63020865687
DE1,2021-02-14 12:00:00,7759.796952964481
DE1,2021-02-14 15:00:00,8401.671184292298
DE1,2021-02-14 18:00:00,8591.339779208947
DE1,2021-02-14 21:00:00,8070.915147905866
DE2,2021-01-18 00:00:00,9126.03189075581
DE2,2021-01-18 03:00:00,10214.565970041856
DE2,2021-01-18 06:00:00,13060.267674940971
DE2,2021-01-18 09:00:00,13724.254716679965
DE2,2021-01-18 12:00:00,13481.635116896483
DE2,2021-01-18 15:00:00,13681.382191007673
DE2,2021-01-18 18:00:00,12689.892088546527
DE2,2021-01-18 21:00:00,10896.400176436233
DE2,2021-01-19 00:00:00,9895.153950450222
DE2,2021-01-19 03:00:00,10917.202603788415
DE2,2021-01-19 06:00:00,13462.6891012821
DE2,2021-01-19 09:00:00,14112.109865962611
DE2,2021-01-19 12:00:00,13715.473642774226
DE2,2021-01-19 15:00:00,13571.546068118998
DE2,2021-01-19 18:00:00,12640.751473659926
DE2,2021-01-19 21:00:00,11006.791428183089
DE2,2021-01-20 00:00:00,9966.091966110984
DE2,2021-01-20 03:00:00,10979.046848301676
DE2,2021-01-20 06:00:00,13419.908438029077
DE2,2021-01-20 09:00:00,13774.469239749476
DE2,2021-01-20 12:00:00,13308.249363224193
DE2,2021-01-20 15:00:00,13465.878582730023
DE2,2021-01-20 18:00:00,12827.926019809045
DE2,2021-01-20 21:00:00,11094.901480553626
DE2,2021-01-21 00:00:00,10061.80515457723
DE2,2021-01-21 03:00:00,11091.829260571361
DE2,2021-01-21 06:00:00,13535.7651995424
DE2,2021-01-21 09:00:00,13761.448502268213
DE2,2021-01-21 12:00:00,13228.70943579329
DE2,2021-01-21 15:00:00,13471.128428737336
DE2,2021-01-21 18:00:00,12596.59910981185
DE2,2021-01-21 21:00:00,10901.450784414996
DE2,2021-01-22 00:00:00,9974.46574273393
DE2,2021-01-22 03:00:00,10984.075403216211
DE2,2021-01-22 06:00:00,13187.461536549241
DE2,2021-01-22 09:00:00,13304.703534676348
DE2,2021-01-22 12:00:00,12680.062049233971
DE2,2021-01-22 15:00:00,12890.657710044907
DE2,2021-01-22 18:00:00,12058.197881073576
DE2,2021-01-22 21:00:00,10305.0039134544
DE2,2021-01-23 00:00:00,9157.817808724782
DE2,2021-01-23 03:00:00,8971.711087154647
DE2,2021-01-23 06:00:00,10205.29121167758
DE2,2021-01-23 09:00:00,11329.321142696332
DE2,2021-01-23 12:00:00,10779.214147465238
DE2,2021-01-23 15:00:00,11129.580456369262
DE2,2021-01-23 18:00:00,10505.161478740449
DE2,2021-01-23 21:00:00,9208.075221201965
DE2,2021-01-24 00:00:00,8242.796934613258
DE2,2021-01-24 03:00:00,8212.620434062717
DE2,2021-01-24 06:00:00,9008.743200968576
DE2,2021-01-24 09:00:00,10509.56114109921
DE2,2021-01-24 12:00:00,10135.413416090894
DE2,2021-01-24 15:00:00,10723.405750586438
DE2,2021-01-24 18:00:00,10357.25142486564
DE2,2021-01-24 21:00:00,9681.26721200581
DE2,2021-01-25 00:00:00,8958.634857177734
DE2,2021-01-25 03:00:00,10049.74196879069
DE2,2021-01-25 06:00:00,12818.547091166178
DE2,2021-01-25 09:00:00,13313.352582295736
DE2,2021-01-25 12:00:00,12958.737937927246
DE2,2021-01-25 15:00:00,13108.012402852377
DE2,2021-01-25 18:00:00,12474.533114115397
DE2,2021-01-25 21:00:00,10989.063367207846
DE2,2021-01-26 00:00:00,10003.260208129883
DE2,2021-01-26 03:00:00,10864.472511291504
DE2,2021-01-26 06:00:00,13193.691126505533
DE2,2021-01-26 09:00:00,13668.04281616211
DE2,2021-01-26 12:00:00,13229.849029541016
DE2,2021-01-26 15:00:00,13402.010342915853
DE2,2021-01-26 18:00:00,12697.965777079264
DE2,2021-01-26 21:00:00,11016.677721659342
DE2,2021-01-27 00:00:00,9994.294352213541
DE2,2021-01-27 03:00:00,10917.095375061035
DE2,2021-01-27 06:00:00,13380.670425415039
DE2,2021-01-27 09:00:00,13864.145965576172
DE2,2021-01-27 12:00:00,13355.61493174235
DE2,2021-01-27 15:00:00,13323.818229675293
DE2,2021-01-27 18:00:00,12508.123138427734
DE2,2021-01-27 21:00:00,10906.945185343424
DE2,2021-01-28 00:00:00,9761.809875488281
DE2,2021-01-28 03:00:00,10755.836369832357
DE2,2021-01-28 06:00:00,13175.326548258463
DE2,2021-01-28 09:00:00,13793.538289388021
DE2,2021-01-28 12:00:00,13313.193667093912
DE2,2021-01-28 15:00:00,13347.377896626791
DE2,2021-01-28 18:00:00,12440.271484375
DE2,2021-01-28 21:00:00,10704.65210723877
DE2,2021-01-29 00:00:00,9595.17632039388
DE2,2021-01-29 03:00:00,10560.025410970053
DE2,2021-01-29 06:00:00,13011.24235534668
DE2,2021-01-29 09:00:00,13492.872922261557
DE2,2021-01-29 12:00:00,12912.426223754883
DE2,2021-01-29 15:00:00,12867.231280008951
DE2,2021-01-29 18:00:00,12053.0132522583
DE2,2021-01-29 21:00:00,10424.031580607096
DE2,2021-01-30 00:00:00,9278.979314168295
DE2,2021-01-30 03:00:00,9100.355000813803
DE2,2021-01-30 06:00:00,10083.621421813965
DE2,2021-01-30 09:00:00,11137.99333445231
DE2,2021-01-30 12:00:00,10742.644859313965
DE2,2021-01-30 15:00:00,11267.17650604248
DE2,2021-01-30 18:00:00,10787.604052225748
DE2,2021-01-30 21:00:00,9719.607149759928
DE2,2021-01-31 00:00:00,8776.763692220053
DE2,2021-01-31 03:00:00,8543.539253234863
DE2,2021-01-31 06:00:00,9503.87646484375
